,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,SpendingScore,Family,Exited
7335,15793854,723,North,Male,42,2,2180106000,1,77055000,61,Single,0
7336,15801125,627,North,Female,32,1,0,1,470147000,84,Married,1
7337,15570970,647,North,Female,42,9,0,2,225996000,21,Single,0
7338,15658485,785,North,Female,34,9,1546655000,1,301842000,82,Single,0
7339,15593636,657,North,Female,39,4,1766464000,1,427648000,82,Married,0
7340,15814998,688,South,Male,42,5,0,2,869450000,22,Married,0
7341,15661626,732,Mid,Female,45,6,2173433000,1,358563000,21,Married,0
7342,15584897,639,North,Female,31,3,2163921000,1,92285000,47,Single,0
7343,15749693,658,North,Female,32,9,0,2,689809000,36,Single,0
7344,15799042,611,North,Male,38,7,0,1,278089000,78,Married,0
7345,15776921,431,Mid,Male,45,5,1839740000,2,162358000,63,Single,0
7346,15786717,567,North,Male,36,1,0,2,37645000,36,Married,0
7347,15634267,717,North,Male,42,5,0,2,759727000,3,Single,0
7348,15659931,637,Mid,Female,55,1,2714320000,1,358301000,81,Single,0
7349,15744606,832,South,Male,29,8,2064345000,1,45839000,51,Single,0
7350,15787071,650,South,Male,41,9,0,2,843039000,3,Single,0
7351,15708610,690,Mid,Male,44,9,2208110000,2,155506000,45,Single,0
7352,15574743,577,South,Male,29,2,0,1,743267000,68,Married,0
7353,15673584,652,North,Female,74,5,0,2,4123000,56,Married,0
7354,15794266,559,North,Male,32,9,3196677000,1,455668000,81,Single,0
7355,15601026,572,Mid,Female,19,1,3050456000,1,71112000,76,Single,0
7356,15748123,613,North,Male,20,2,0,2,658301000,67,Single,0
7357,15790630,619,North,Female,48,4,0,1,79618000,1,Single,0
7358,15571843,486,South,Male,24,1,0,1,434732000,80,Single,0
7359,15790247,536,South,Male,40,9,0,2,52620000,61,Single,1
7360,15655632,655,North,Male,27,2,2897209000,1,217715000,4,Single,0
7361,15804201,457,Mid,Male,42,4,2788997000,1,554868000,58,Single,0
7362,15680278,661,South,Female,42,9,1657952000,1,121476000,35,Single,0
7363,15589969,850,North,Male,34,6,0,1,232304000,94,Single,1
7364,15594812,806,South,Female,37,2,3031472000,2,331021000,51,Married,0
7365,15661827,693,South,Female,45,4,0,2,116994000,21,Single,0
7366,15590676,735,North,Male,34,1,3119521000,1,201777000,53,Single,0
7367,15582903,643,North,Male,39,7,0,2,749727000,31,Single,0
7368,15647474,613,North,Female,40,9,2103736000,2,267108000,38,Single,0
7369,15640409,817,Mid,Female,46,1,1959934000,1,386944000,45,Single,0
7370,15738546,530,South,Female,41,4,0,2,649470000,10,Single,0
7371,15675650,486,North,Female,39,8,2152026000,1,530338000,80,Married,0
7372,15749119,710,North,Female,31,3,0,2,494072000,55,Married,0
7373,15665158,813,South,Male,27,1,3020058000,1,509226000,86,Married,0
7374,15762169,556,Mid,Male,37,9,3190410000,2,400083000,40,Single,0
7375,15715079,465,North,Male,41,9,2578865000,1,740436000,77,Single,1
7376,15609475,604,South,Female,39,7,2167970000,1,230241000,41,Single,0
7377,15736495,712,North,Male,34,8,2509943000,1,408296000,89,Single,0
7378,15650034,564,North,Female,28,1,0,1,714683000,87,Married,0
7379,15623644,626,South,Male,29,7,0,2,217192000,6,Single,0
7380,15666675,753,North,Female,39,7,3411382000,1,72427000,53,Single,0
7381,15587913,748,South,Female,40,4,0,2,582421000,48,Married,0
7382,15592451,565,North,Male,32,9,0,2,23709000,32,Married,0
7383,15693906,645,North,Female,24,3,760052000,1,51208000,91,Married,0
7384,15809286,631,Mid,Male,37,8,3042438000,2,670661000,16,Married,0
7385,15601569,598,North,Female,40,2,3765922000,1,607115000,43,Married,0
7386,15714567,568,South,Female,26,6,0,2,732579000,35,Married,0
7387,15730360,502,North,Male,30,4,0,2,291561000,77,Married,0
7388,15723827,683,North,Male,30,4,2525146000,1,805954000,75,Single,0
7389,15780870,580,South,Male,67,3,3386815000,1,32643000,23,Single,0
7390,15657937,709,Mid,Male,22,1,2484894000,1,683019000,14,Single,0
7391,15683521,594,Mid,Male,28,1,3136644000,2,567973000,38,Single,0
7392,15680706,537,Mid,Male,48,4,2900366000,1,732499000,42,Single,0
7393,15671590,741,South,Male,25,4,0,2,325044000,59,Married,0
7394,15709222,557,South,Male,34,3,0,1,543083000,4,Married,0
7395,15746451,686,South,Male,41,7,2260494000,1,857621000,99,Married,0
7396,15795079,596,South,Male,67,6,0,2,608743000,85,Married,0
7397,15583353,610,South,Female,45,3,0,1,168418000,10,Single,0
7398,15640905,579,South,Female,35,1,2848788000,2,37800000,82,Single,0
7399,15668142,700,North,Male,37,3,1707386000,2,771643000,91,Single,0
7400,15698872,633,South,Female,39,2,0,2,841311000,15,Single,0
7401,15632575,559,North,Female,70,9,0,1,541186000,17,Married,0
7402,15757648,683,Mid,Female,35,5,2105373000,1,803294000,98,Married,0
7403,15623712,453,South,Female,42,5,0,3,365237000,55,Married,0
7404,15694188,700,South,Female,46,5,1244781000,2,199866000,56,Single,0
7405,15569654,850,Mid,Female,31,3,1128456000,1,156353000,77,Single,1
7406,15748034,534,North,Male,29,7,3846742000,1,348385000,40,Single,1
7407,15637788,743,North,Male,23,3,2424483000,1,420567000,49,Single,0
7408,15581748,754,Mid,Male,57,2,2224967000,2,312199000,66,Married,1
7409,15683503,601,North,Female,43,8,0,3,488031000,89,Single,0
7410,15625080,745,South,Female,54,8,0,1,765214000,29,Single,1
7411,15741865,810,North,Female,38,9,3369656000,1,410351000,81,Single,0
7412,15680234,667,Mid,Male,27,2,3036707000,1,731798000,88,Married,0
7413,15667134,446,North,Male,32,8,0,2,586489000,62,Single,0
7414,15777639,595,South,Female,23,5,2224787000,2,162988000,99,Married,0
7415,15614740,684,North,Female,41,6,2974484000,2,536659000,42,Single,0
7416,15620123,605,North,Male,39,6,2445738000,1,42422000,16,Single,0
7417,15659962,637,North,Male,60,3,0,2,308766000,12,Married,0
7418,15635367,774,North,Male,26,2,2064583000,1,125028000,9,Married,0
7419,15694506,611,Mid,Male,31,1,2373466000,2,807347000,7,Married,1
7420,15592531,822,North,Male,50,7,0,2,44276000,40,Single,0
7421,15790757,769,North,Female,25,7,0,2,826873000,47,Single,0
7422,15626608,479,South,Male,48,5,1915545000,1,376844000,91,Single,1
7423,15723217,616,North,Male,37,9,0,1,489777000,73,Married,1
7424,15577913,651,North,Female,32,8,3180803000,1,385482000,17,Single,0
7425,15733361,651,Mid,Female,45,6,1907709000,1,377828000,57,Married,0
7426,15682839,575,North,Female,57,8,3034613000,1,371691000,63,Single,0
7427,15671358,720,North,Male,44,4,0,2,719272000,50,Married,0
7428,15798521,675,South,Male,33,3,0,2,199532000,37,Single,0
7429,15744295,756,North,Male,40,1,2085008000,1,502830000,17,Single,0
7430,15692577,674,Mid,Female,38,10,1842009000,1,199840000,46,Married,0
7431,15575955,764,North,Female,24,1,0,2,390388000,13,Single,0
7432,15763898,568,South,Female,46,3,0,2,129240000,21,Married,0
7433,15585367,555,Mid,Female,46,4,2648646000,1,781967000,68,Married,0
7434,15606855,730,South,Male,26,6,0,2,817558000,26,Single,0
7435,15661249,699,North,Male,53,4,0,2,489755000,30,Single,1
7436,15728043,648,Mid,Female,37,7,3047077000,2,251750000,93,Single,0
7437,15570141,724,North,Female,34,3,2911759000,1,353409000,93,Single,0
7438,15632665,832,North,Male,61,2,0,1,562341000,28,Single,0
7439,15570205,682,South,Male,36,5,0,2,650137000,67,Single,1
7440,15677307,684,Mid,Female,40,6,3021186000,1,822697000,12,Single,0
7441,15731330,652,South,Female,40,7,2210369000,1,548024000,58,Single,1
7442,15808223,615,South,Male,41,1,2789015000,1,244426000,4,Single,0
7443,15680683,640,South,Male,29,5,4338401000,2,622396000,12,Married,0
7444,15636590,575,North,Male,46,1,0,2,290392000,68,Single,0
7445,15705298,697,Mid,Male,29,1,3799258000,1,623916000,68,Single,0
7446,15656592,646,Mid,Male,48,8,3718513000,2,772893000,11,Single,1
7447,15675360,427,North,Male,33,8,0,1,60979000,46,Single,0
7448,15790267,625,North,Female,40,7,3107889000,1,780549000,39,Single,0
7449,15780056,660,South,Male,33,4,0,1,130524000,91,Single,0
7450,15580146,738,North,Male,31,9,1818831000,1,184671000,89,Single,0
7451,15697686,787,North,Female,40,6,0,2,370269000,89,Married,0
7452,15631392,654,Mid,Male,43,9,1862810000,2,361158000,86,Single,0
7453,15579706,611,North,Female,46,5,0,1,341779000,72,Married,0
7454,15746664,463,South,Male,20,2,4492907000,1,564381000,56,Single,0
7455,15805769,656,South,Male,33,4,0,2,513506000,47,Single,0
7456,15656726,771,North,Male,32,5,1371076000,1,180051000,81,Single,0
7457,15697270,608,South,Male,27,4,3373152000,1,879795000,31,Married,0
7458,15735849,617,North,Female,26,2,3650856000,2,742871000,89,Married,0
7459,15769216,601,North,Female,43,2,0,1,218741000,9,Single,0
7460,15687372,547,Mid,Male,49,8,2673830000,2,204694000,15,Single,0
7461,15804052,710,South,Male,23,5,0,2,590428000,72,Married,1
7462,15740846,556,North,Male,40,5,2770017000,1,418547000,88,Single,0
7463,15686696,817,North,Female,37,6,1783547000,2,356338000,55,Married,0
7464,15672397,598,North,Male,38,1,2760734000,1,695692000,88,Single,0
7465,15657163,623,Mid,Male,42,1,3285315000,2,443671000,51,Married,0
7466,15636982,705,Mid,Female,43,7,1759440000,1,453677000,25,Single,0
7467,15794253,832,South,Female,34,6,3040183000,2,644649000,87,Single,0
7468,15748920,561,North,Female,49,8,0,2,55058000,30,Married,0
7469,15736250,781,North,Male,38,2,2591837000,1,288782000,40,Married,0
7470,15601550,595,South,Male,36,6,1886905000,1,109132000,98,Married,0
7471,15618936,688,North,Female,51,5,0,1,403146000,83,Single,0
7472,15603111,850,South,Male,71,10,1531379000,1,430731000,83,Married,0
7473,15651140,710,North,Female,32,3,0,1,417077000,62,Single,0
7474,15638730,711,North,Female,21,1,1822575000,2,6198000,70,Single,0
7475,15637979,664,Mid,Female,36,2,2797537000,2,343819000,13,Married,0
7476,15589924,577,South,Female,40,1,0,2,478663000,96,Single,0
7477,15655903,701,South,Female,34,6,2375568000,1,525249000,74,Single,0
7478,15678572,529,South,Male,38,7,2196535000,2,397127000,69,Single,0
7479,15584620,850,Mid,Female,36,6,3160172000,1,97250000,68,Single,0
7480,15611947,557,North,Male,34,3,1827628000,1,583762000,77,Single,0
7481,15794479,767,South,Male,77,8,3279841000,1,836646000,42,Single,0
7482,15687959,573,South,Female,44,4,0,1,417397000,51,Married,0
7483,15802501,724,Mid,Male,33,5,2278426000,2,532777000,14,Single,0
7484,15577695,678,North,Male,41,2,3257938000,1,61966000,25,Single,0
7485,15644796,821,South,Female,38,8,0,2,555462000,15,Single,0
7486,15761102,707,South,Female,32,4,2922382000,1,602260000,38,Single,0
7487,15729771,799,Mid,Male,31,9,3400912000,1,389862000,75,Married,0
7488,15609299,595,North,Male,29,6,3315087000,1,386193000,24,Not specified,0
7489,15574480,652,South,Male,31,1,2922977000,1,695440000,7,Single,0
7490,15642885,792,North,Male,30,8,0,2,878434000,30,Married,0
7491,15680399,772,North,Male,23,2,0,2,80802000,98,Married,1
7492,15593283,705,Mid,Female,48,1,3450659000,2,437694000,40,Single,0
7493,15626383,596,South,Male,60,7,2681975000,1,133382000,100,Single,0
7494,15569682,768,Mid,Male,37,9,2382778000,1,183868000,99,Single,0
7495,15724858,688,North,Female,54,9,0,1,841336000,2,Single,0
7496,15790204,663,South,Female,22,4,0,1,128198000,63,Married,0
7497,15761053,596,Mid,Male,48,2,2889182000,1,5016000,68,Married,1
7498,15804064,742,North,Female,35,2,1740776000,1,558789000,53,Single,0
7499,15630328,635,North,Female,48,8,2877519000,2,190301000,31,Married,0
7500,15663438,688,South,Male,36,1,1974991000,1,780488000,36,Single,0
7501,15766649,670,North,Male,38,10,1967174000,1,634812000,1,Single,0
7502,15659694,634,Mid,Female,53,3,2503193000,2,467918000,27,Single,0
7503,15693902,597,North,Male,19,1,0,2,400562000,20,Single,1
7504,15729908,411,North,Female,36,10,0,1,531055000,75,Married,0
7505,15801462,716,North,Male,31,8,2410717000,2,226615000,71,Single,0
7506,15626414,703,North,Male,44,6,2174976000,1,666673000,84,Married,0
7507,15631681,807,South,Female,43,1,0,2,376302000,73,Married,0
7508,15793688,669,North,Male,50,9,4422212000,1,695343000,84,Single,1
7509,15732281,680,Mid,Male,34,6,3221289000,1,295429000,8,Married,1
7510,15650864,507,North,Male,42,6,0,2,153020000,1,Single,0
7511,15752650,681,South,Female,37,6,2667091000,1,644011000,67,Single,1
7512,15645621,811,South,Male,44,3,0,2,345135000,83,Single,0
7513,15684865,771,North,Female,66,7,3163008000,1,575643000,40,Single,0
7514,15649183,598,South,Female,35,8,0,3,390098000,56,Single,0
7515,15717937,554,Mid,Male,43,5,2197952000,1,109927000,57,Single,0
7516,15729279,718,North,Female,25,4,2391223000,1,277336000,47,Married,0
7517,15597945,636,South,Female,32,8,0,2,609644000,31,Single,0
7518,15705343,649,South,Female,32,7,0,1,126708000,33,Single,0
7519,15598161,654,North,Male,47,10,0,2,750121000,36,Single,0
7520,15629739,621,Mid,Female,31,8,2208259000,1,397691000,19,Single,0
7521,15617401,468,North,Male,22,2,0,2,123746000,37,Single,0
7522,15611580,751,South,Male,33,4,1744195000,1,517210000,3,Single,0
7523,15755239,758,Mid,Male,32,4,3578468000,2,508311000,100,Single,0
7524,15583067,687,North,Female,36,4,2137475000,1,278014000,73,Single,0
7525,15658987,557,North,Female,46,4,2115810000,2,512065000,55,Married,1
7526,15757015,783,Mid,Female,41,5,2346091000,1,778562000,34,Married,0
7527,15724527,825,North,Male,34,9,0,2,140505000,11,Married,0
7528,15682268,676,Mid,Female,26,1,2383671000,1,265020000,41,Married,0
7529,15742019,675,North,Female,39,6,0,2,367044000,77,Single,0
7530,15808283,647,North,Female,33,4,0,1,670221000,95,Single,0
7531,15665460,732,South,Female,67,1,0,2,782245000,63,Single,0
7532,15794560,550,North,Male,57,5,0,1,587409000,31,Single,0
7533,15782608,743,North,Male,43,5,0,2,497548000,82,Single,0
7534,15779103,527,Mid,Female,39,9,2128476000,2,416730000,97,Single,0
7535,15629094,528,North,Female,36,1,3452865000,1,659614000,17,Single,0
7536,15569892,516,North,Male,35,10,1262131000,1,447479000,4,Single,0
7537,15679668,850,South,Male,38,7,2538337000,1,713186000,35,Single,0
7538,15626578,622,North,Male,26,8,0,2,674245000,73,Married,0
7539,15616152,754,North,Female,47,1,4081301000,1,120731000,76,Single,0
7540,15735246,798,South,Female,58,9,0,2,523915000,8,Married,0
7541,15686780,645,South,Female,55,1,2940886000,1,75220000,28,Married,0
7542,15653857,498,North,Male,34,2,0,2,653524000,64,Single,1
7543,15572374,733,South,Male,36,1,0,2,476862000,68,Single,0
7544,15702300,671,North,Male,27,5,0,2,531930000,62,Single,0
7545,15718673,839,South,Female,33,10,1663033000,1,275767000,69,Single,1
7546,15714634,837,North,Male,26,4,1977805000,2,772099000,12,Single,0
7547,15674765,553,South,Male,44,4,0,1,47473000,79,Single,0
7548,15776156,521,North,Male,27,4,2669168000,1,722584000,89,Single,0
7549,15709780,667,North,Female,37,9,1579312000,2,298033000,79,Single,0
7550,15595039,545,Mid,Female,37,8,2524590000,1,598622000,16,Single,0
7551,15658195,653,North,Male,34,5,2614453000,1,232409000,40,Single,0
7552,15585901,717,South,Male,35,1,0,3,768989000,76,Married,0
7553,15651020,473,North,Female,25,6,2434661000,2,205737000,52,Single,0
7554,15609356,697,North,Female,25,1,0,2,386335000,43,Single,0
7555,15689341,655,North,Female,50,10,0,4,788779000,48,Single,0
7556,15632051,550,Mid,Female,42,10,2831561000,1,277608000,80,Single,1
7557,15743016,602,South,Female,22,4,3115305000,1,133670000,4,Single,1
7558,15655229,850,Mid,Female,35,7,2514274000,1,570507000,83,Single,0
7559,15692819,665,Mid,Male,32,1,2907931000,1,52209000,86,Married,0
7560,15581525,775,Mid,Male,33,3,1837037000,2,566902000,88,Single,0
7561,15734311,661,North,Female,27,3,0,2,338315000,99,Single,0
7562,15800746,674,North,Male,45,7,3187562000,1,451404000,41,Married,0
7563,15764866,539,Mid,Female,43,3,2556851000,3,245537000,16,Single,0
7564,15567778,690,Mid,Female,54,1,3168612000,1,478416000,43,Single,0
7565,15781589,751,South,Male,52,8,0,2,788884000,66,Single,0
7566,15634950,657,Mid,Male,57,8,2357841000,1,556026000,85,Single,0
7567,15728838,578,North,Male,45,1,3269220000,1,630947000,97,Single,0
7568,15815420,808,South,Male,47,8,3062312000,1,325725000,80,Married,0
7569,15794048,667,Mid,Female,48,1,2136946000,2,498594000,72,Married,0
7570,15697318,771,Mid,Male,32,9,1704718000,1,145829000,82,Single,0
7571,15707696,471,South,Female,28,5,0,2,98371000,26,Single,0
7572,15657830,663,North,Male,43,4,1927729000,2,657366000,88,Married,0
7573,15663446,792,Mid,Female,29,4,2367239000,1,83258000,75,Married,1
7574,15782941,573,North,Male,31,2,0,2,404613000,94,Married,0
7575,15623525,564,South,Male,31,1,2753863000,1,320132000,61,Single,0
7576,15800703,485,South,Female,21,3,2489459000,1,238223000,31,Single,0
7577,15727421,586,North,Female,38,6,0,2,166918000,78,Single,0
7578,15659428,520,South,Female,42,6,0,2,151406000,40,Single,1
7579,15751175,648,North,Female,44,2,0,2,258070000,34,Married,0
7580,15626710,642,North,Female,39,4,0,1,338013000,54,Married,0
7581,15627637,709,Mid,Male,23,5,1612909000,2,279164000,23,Married,0
7582,15607634,606,Mid,Male,40,9,2096465000,2,426737000,94,Single,0
7583,15764419,730,North,Male,27,5,0,2,510760000,13,Married,0
7584,15742091,825,Mid,Female,35,6,2603413000,1,115906000,19,Married,0
7585,15669219,588,Mid,Male,35,3,2295840000,1,415795000,20,Married,0
7586,15599251,602,Mid,Male,32,7,4063749000,2,500641000,59,Single,0
7587,15606613,655,North,Female,59,7,0,1,391417000,100,Single,0
7588,15743293,651,Mid,Female,35,1,3601417000,3,130167000,38,Single,0
7589,15756167,762,South,Female,43,5,2952503000,1,615872000,49,Single,0
7590,15691543,558,Mid,Male,58,2,3135818000,1,390684000,57,Married,0
7591,15625632,577,North,Male,36,3,2664034000,2,632647000,13,Single,0
7592,15753161,768,North,Female,36,5,3963728000,2,76334000,81,Single,0
7593,15665438,669,North,Male,43,1,3589517000,1,68652000,17,Married,0
7594,15606887,775,North,Female,30,5,0,1,853075000,76,Single,0
7595,15596181,542,North,Male,38,8,1450730000,1,299610000,64,Single,0
7596,15618647,744,North,Male,29,1,957097000,1,525042000,26,Single,0
7597,15572467,506,North,Male,37,5,0,2,561193000,73,Single,0
7598,15644572,501,North,Male,40,4,2768308000,1,441909000,56,Married,0
7599,15807709,714,Mid,Female,55,9,3961655000,1,440562000,13,Single,0
7600,15630363,437,North,Female,39,1,2259873000,1,97644000,9,Single,0
7601,15622171,642,North,Male,30,8,1781221000,2,768848000,33,Married,0
7602,15684512,818,Mid,Female,72,8,2976389000,2,280411000,90,Single,0
7603,15586039,471,Mid,Female,36,5,1981402000,2,424013000,49,Married,1
7604,15783276,725,North,Female,25,7,0,2,741874000,14,Single,0
7605,15797227,754,North,Male,28,8,0,2,231509000,52,Single,1
7606,15696287,682,Mid,Female,38,1,2563446000,1,219267000,73,Married,0
7607,15645355,677,Mid,Male,34,3,2788047000,1,114868000,90,Married,1
7608,15753248,611,North,Male,28,2,0,2,111742000,88,Single,0
7609,15625942,619,South,Female,45,1,0,2,500040000,91,Married,0
7610,15588955,581,Mid,Female,43,5,2051711000,3,620557000,39,Single,0
7611,15643330,594,North,Male,37,2,0,2,421804000,28,Single,0
7612,15592387,566,North,Male,30,5,0,1,241677000,45,Married,0
7613,15581968,745,North,Female,33,1,0,2,767496000,80,Married,1
7614,15698927,675,North,Male,39,7,0,2,159576000,47,Single,0
7615,15624715,593,South,Female,40,2,0,1,22858000,14,Single,1
7616,15675316,619,North,Female,38,3,0,2,512456000,62,Married,0
7617,15623053,454,South,Male,40,2,2709894000,1,652564000,52,Single,0
7618,15711602,676,North,Female,36,3,2017655000,1,419731000,57,Single,0
7619,15734044,671,North,Female,31,7,908579000,1,451798000,3,Married,0
7620,15674678,731,Mid,Female,43,9,1740646000,1,2413000,39,Single,0
7621,15812272,693,Mid,Male,44,5,2741235000,2,206792000,45,Single,0
7622,15679587,666,North,Female,34,9,2549737000,1,110418000,58,Single,0
7623,15607133,717,South,Female,49,1,2439016000,2,547945000,46,Single,0
7624,15633531,717,North,Female,76,9,3046773000,1,300961000,23,Married,0
7625,15754526,699,Mid,Male,36,6,3237030000,1,148227000,72,Single,0
7626,15605341,681,North,Female,58,8,2049825000,1,614950000,58,Single,1
7627,15655389,638,North,Male,41,1,2898785000,1,209771000,9,Married,0
7628,15615091,691,North,Male,24,6,0,2,408369000,46,Single,1
7629,15619537,550,North,Male,31,5,3128404000,2,537776000,25,Single,0
7630,15750156,662,Mid,Male,59,2,2300505000,1,35462000,35,Married,0
7631,15771270,635,North,Female,27,8,2804374000,1,672831000,77,Married,0
7632,15795690,667,North,Male,31,3,2189306000,1,834492000,26,Married,1
7633,15654238,673,North,Female,40,5,3024874000,1,359717000,96,Married,0
7634,15617252,697,North,Female,33,1,1921649000,1,759108000,2,Single,0
7635,15755868,562,North,Male,35,7,0,1,215027000,30,Single,0
7636,15619238,567,South,Male,29,8,0,2,686953000,2,Single,0
7637,15788494,555,North,Male,31,8,3209266000,1,604961000,57,Single,1
7638,15779743,633,North,Female,44,7,0,2,130950000,56,Married,0
7639,15587233,457,North,Male,41,8,1621403000,3,817300000,42,Single,0
7640,15705515,587,Mid,Male,40,5,3041322000,2,701440000,11,Married,0
7641,15631240,645,North,Female,36,8,0,2,53225000,97,Single,0
7642,15628272,774,North,Female,36,9,2529943000,1,331338000,26,Married,0
7643,15765322,755,North,Male,23,5,1854259000,2,276547000,25,Single,1
7644,15669805,748,Mid,Female,31,1,2190275000,1,876723000,56,Single,0
7645,15728773,568,North,Female,47,7,0,2,202305000,81,Single,0
7646,15809087,598,North,Male,64,1,0,2,860795000,42,Single,1
7647,15701319,614,Mid,Female,37,6,2119498000,2,613260000,26,Single,0
7648,15708256,803,North,Male,28,3,0,2,702478000,72,Married,0
7649,15638607,546,North,Female,52,2,0,1,604262000,51,Single,0
7650,15599410,721,North,Male,41,2,0,2,740167000,11,Married,0
7651,15680405,685,North,Male,40,2,3696029000,2,736561000,81,Single,0
7652,15604706,581,Mid,Male,38,1,2928320000,1,465225000,96,Single,0
7653,15683522,678,Mid,Female,37,2,2494428000,1,594545000,84,Married,0
7654,15727350,516,North,Female,37,8,2489149000,1,14799000,35,Single,1
7655,15702571,778,Mid,Female,35,1,3343080000,3,577449000,72,Married,0
7656,15698246,658,North,Female,24,2,0,2,372656000,55,Single,0
7657,15781702,733,Mid,Male,38,9,2449642000,2,857441000,28,Single,0
7658,15592773,630,Mid,Female,51,1,2385883000,3,388840000,77,Single,0
7659,15673439,646,South,Female,50,5,3138182000,2,625717000,47,Single,0
7660,15649487,578,Mid,Female,38,4,2489310000,2,777535000,86,Single,0
7661,15728523,522,North,Male,41,5,3171249000,1,65076000,21,Married,0
7662,15681446,636,Mid,Female,37,9,3456167000,1,675555000,65,Single,0
7663,15784594,549,Mid,Female,37,1,2873691000,2,565400000,13,Married,0
7664,15636016,588,North,Female,34,3,2657113000,1,579610000,65,Single,0
7665,15602354,564,Mid,Male,33,3,2405521000,1,332784000,36,Single,0
7666,15787229,761,South,Female,34,2,0,2,269506000,80,Married,0
7667,15744041,780,North,Female,26,3,3087847000,1,515434000,75,Single,0
7668,15801788,706,Mid,Female,29,6,4081976000,1,752566000,90,Single,1
7669,15690372,553,South,Male,38,1,3984423000,2,811996000,41,Married,0
7670,15797686,558,North,Male,38,8,2486020000,1,672639000,22,Married,1
7671,15795458,718,South,Female,39,2,0,1,229409000,25,Single,0
7672,15744717,726,North,Female,44,2,0,2,117629000,42,Married,1
7673,15767818,640,North,Male,55,10,2913599000,1,4306000,35,Single,1
7674,15588923,591,North,Female,33,4,2502354000,1,548350000,6,Single,1
7675,15689886,626,Mid,Male,39,10,2910334000,3,226459000,3,Single,0
7676,15592089,788,North,Female,43,10,0,2,510891000,5,Single,0
7677,15787318,537,Mid,Female,47,6,2269594000,1,71542000,31,Married,1
7678,15802256,439,North,Male,28,7,2441477000,2,609519000,17,Married,0
7679,15769974,679,South,Female,35,8,2622020000,1,533324000,62,Single,0
7680,15711825,655,South,Female,35,1,1809093000,2,390711000,96,Single,1
7681,15636423,715,North,Male,40,7,0,1,621980000,96,Married,0
7682,15739972,650,Mid,Female,45,9,3352079000,3,663675000,80,Married,1
7683,15809654,707,North,Female,46,7,2804488000,2,642451000,26,Married,0
7684,15632118,698,South,Male,45,5,3617921000,1,624668000,29,Single,0
7685,15782360,743,Mid,Male,65,2,2902581000,1,424159000,90,Single,1
7686,15806983,640,North,Male,44,3,3017271000,1,406476000,10,Single,0
7687,15785385,550,South,Male,51,5,0,2,677237000,50,Married,0
7688,15718039,606,Mid,Female,47,1,3017040000,2,236651000,67,Single,0
7689,15581197,762,North,Female,51,3,2184314000,1,376546000,98,Single,0
7690,15659736,716,Mid,Male,66,5,2671062000,1,44310000,57,Single,0
7691,15633260,600,North,Male,37,1,3138596000,1,390148000,6,Married,0
7692,15570002,625,Mid,Female,55,8,2613000000,4,597756000,21,Married,0
7693,15667944,679,North,Male,39,1,1910559000,1,703255000,66,Married,0
7694,15622585,525,North,Male,26,7,3380177000,1,278071000,43,Single,0
7695,15605284,688,North,Male,26,1,0,2,459518000,82,Single,0
7696,15812920,607,Mid,Male,40,5,1993080000,1,799032000,52,Married,0
7697,15803456,641,North,Female,40,9,0,1,667254000,58,Married,0
7698,15660144,660,North,Male,38,4,0,2,387554000,9,Married,0
7699,15650391,633,North,Female,29,7,3739744000,1,18797000,12,Married,1
7700,15714466,846,North,Female,41,5,0,3,15138000,58,Married,0
7701,15612670,631,South,Female,46,10,0,2,569839000,45,Married,0
7702,15703482,710,Mid,Male,34,9,2953728000,2,647129000,28,Single,0
7703,15668886,684,South,Female,38,3,0,2,194725000,8,Single,0
7704,15756625,752,North,Female,41,8,0,2,615314000,98,Married,0
7705,15680141,759,South,Female,35,7,3254601000,1,469857000,49,Single,0
7706,15794014,838,North,Female,34,8,0,2,120877000,68,Married,0
7707,15746662,568,South,Female,27,1,2559055000,1,200481000,90,Married,0
7708,15805565,691,Mid,Male,30,7,2572414000,1,93273000,55,Single,0
7709,15707199,643,North,Male,36,1,3259514000,1,245677000,47,Single,0
7710,15723320,651,Mid,Female,25,2,2401853000,2,504092000,93,Single,1
7711,15603378,768,North,Female,36,3,3109369000,1,553830000,32,Single,0
7712,15814209,814,North,Male,31,1,2615160000,1,447498000,14,Single,0
7713,15687218,674,North,Female,27,4,1741175000,1,223273000,49,Single,0
7714,15667462,707,South,Male,43,10,0,2,520820000,14,Single,0
7715,15600583,633,North,Male,31,1,0,1,213870000,30,Single,0
7716,15761950,652,Mid,Female,45,9,2438205000,1,674888000,68,Single,1
7717,15698184,484,North,Female,50,2,1988980000,2,211951000,22,Married,1
7718,15759184,705,North,Male,34,7,2589748000,1,10994000,95,Single,0
7719,15783501,800,North,Female,38,2,3700187000,2,299429000,63,Single,0
7720,15698510,468,Mid,Male,42,9,3995797000,2,759741000,88,Single,0
7721,15788291,713,Mid,Female,38,7,3181337000,1,249015000,20,Married,0
7722,15739997,716,North,Female,23,2,2078226000,2,817964000,55,Single,0
7723,15781884,624,Mid,Male,27,9,2082680000,2,19670000,47,Single,0
7724,15812750,591,North,Male,24,6,3241920000,1,111368000,33,Married,0
7725,15724282,540,Mid,Male,44,3,3610487000,2,53331000,31,Married,0
7726,15655232,437,Mid,Male,35,6,2789673000,2,708987000,65,Single,0
7727,15573318,610,North,Male,26,8,0,2,730537000,4,Single,0
